,TRIP_ID,CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,DAY_TYPE,MISSING_DATA,POLYLINE
1407698,1399113006620000001,A,2002.0,,20000001,1399113006,A,False,"[[-8.621091, 41.160609]]"
1407792,1399118663620000001,B,,14.0,20000001,1399118663,A,False,"[[-8.653428, 41.155038]]"
1407966,1399120246620000001,C,,,20000001,1399120246,A,False,"[[-8.619678, 41.148243]]"
1408142,1399123337620000001,B,,18.0,20000001,1399123337,A,False,"[[-8.655147, 41.153445]]"
1408298,1399126069620000001,B,,37.0,20000001,1399126069,A,False,"[[-8.613693, 41.147622]]"
1408763,1399128835620000001,B,,60.0,20000001,1399128835,A,False,"[[-8.675712, 41.149575]]"
1408827,1399136657620000001,A,5081.0,,20000001,1399136657,A,False,"[[-8.614809, 41.146704]]"
1408877,1399137544620000001,B,,25.0,20000001,1399137544,A,False,"[[-8.62938, 41.152581]]"
1408955,1399138281620000001,C,,,20000001,1399138281,A,False,"[[-8.615484, 41.14278]]"
1409778,1399139448620000001,B,,27.0,20000001,1399139448,A,False,"[[-8.623863, 41.125302]]"
1410194,1399150524620000001,B,,33.0,20000001,1399150524,A,False,"[[-8.610912, 41.15106]]"
1410334,1399156258620000001,C,,,20000001,1399156258,A,False,"[[-8.649711, 41.154345]]"
1410480,1399157849620000001,B,,36.0,20000001,1399157849,A,False,"[[-8.616591, 41.144922]]"
1410605,1399159623620000001,B,,53.0,20000001,1399159623,A,False,"[[-8.638821, 41.159331]]"
1410808,1399160753620000001,A,42872.0,,20000001,1399160753,A,False,"[[-8.616231, 41.148783]]"
1410929,1399162569620000001,B,,18.0,20000001,1399162569,A,False,"[[-8.674596, 41.152365]]"
1411217,1399163543620000001,C,,,20000001,1399163543,A,False,"[[-8.614098, 41.146209]]"
1411774,1399165715620000001,B,,25.0,20000001,1399165715,A,False,"[[-8.680167, 41.172039]]"
1412012,1399169605620000001,B,,13.0,20000001,1399169605,A,False,"[[-8.61867, 41.245641]]"
1412529,1399171582620000001,C,,,20000001,1399171582,A,False,"[[-8.627418, 41.16348]]"
1412718,1399175703620000001,C,,,20000001,1399175703,A,False,"[[-8.5905, 41.179824]]"
1413643,1399177137620000001,C,,,20000001,1399177137,A,False,"[[-8.662482, 41.166576]]"
1419094,1399184431620000001,B,,60.0,20000001,1399184431,A,False,"[[-8.615709, 41.137119]]"
1419225,1399279127620000001,A,11514.0,,20000001,1399279127,A,False,"[[-8.596395, 41.167557]]"
1419518,1399280200620000001,B,,19.0,20000001,1399280200,A,False,"[[-8.611812, 41.210127]]"
1420805,1399283601620000001,C,,,20000001,1399283601,A,False,"[[-8.617986, 41.147262]]"
1421204,1399300871620000001,B,,54.0,20000001,1399300871,A,False,"[[-8.643105, 41.162868]]"
1421362,1399305924620000001,B,,54.0,20000001,1399305924,A,False,"[[-8.693883, 41.203161]]"
1421492,1399308137620000001,A,2872.0,,20000001,1399308137,A,False,"[[-8.604018, 41.182686]]"
1421672,1399310039620000001,B,,42.0,20000001,1399310039,A,False,"[[-8.628561, 41.157063]]"
1424742,1399312547620000001,B,,54.0,20000001,1399312547,A,False,"[[-8.610804, 41.152257]]"
1425202,1399363259620000001,B,,63.0,20000001,1399363259,A,False,"[[-8.599779, 41.174829]]"
1425948,1399368706620000001,C,,,20000001,1399368706,A,False,"[[-8.625123, 41.157279]]"
1426671,1399378394620000001,B,,54.0,20000001,1399378394,A,False,"[[-8.660286, 41.160015]]"
1426828,1399386679620000001,B,,42.0,20000001,1399386679,A,False,"[[-8.567613, 41.173443]]"
1427137,1399388513620000001,B,,19.0,20000001,1399388513,A,False,"[[-8.651997, 41.153418]]"
1427532,1399391930620000001,A,15424.0,,20000001,1399391930,A,False,"[[-8.619966, 41.129262]]"
1427741,1399396632620000001,B,,54.0,20000001,1399396632,A,False,"[[-8.616429, 41.162688]]"
1431119,1399399742620000001,B,,17.0,20000001,1399399742,A,False,"[[-8.626608, 41.166927]]"
1431441,1399448876620000001,B,,32.0,20000001,1399448876,A,False,"[[-8.604477, 41.160555]]"
1432201,1399452591620000001,C,,,20000001,1399452591,A,False,"[[-8.630217, 41.15772]]"
1432479,1399462641620000001,C,,,20000001,1399462641,A,False,"[[-8.626482, 41.156001]]"
1432938,1399466837620000001,C,,,20000001,1399466837,A,False,"[[-8.663652, 41.151024]]"
1433174,1399472825620000001,C,,,20000001,1399472825,A,False,"[[-8.626113, 41.156505]]"
1433436,1399475722620000001,C,,,20000001,1399475722,A,False,"[[-8.678349, 41.155848]]"
1433731,1399478911620000001,A,38426.0,,20000001,1399478911,A,False,"[[-8.643762, 41.161212]]"
1433849,1399483091620000001,B,,37.0,20000001,1399483091,A,False,"[[-8.61111, 41.143104]]"
1437080,1399484653620000001,C,,,20000001,1399484653,A,False,"[[-8.629434, 41.126661]]"
1437394,1399536050620000001,B,,63.0,20000001,1399536050,A,False,"[[-8.616915, 41.144805]]"
1438441,1399539226620000001,A,9584.0,,20000001,1399539226,A,False,"[[-8.639316, 41.153283]]"
1438809,1399553294620000001,C,,,20000001,1399553294,A,False,"[[-8.663634, 41.15106]]"
1439002,1399557604620000001,C,,,20000001,1399557604,A,False,"[[-8.640675, 41.150601]]"
1439367,1399559990620000001,B,,30.0,20000001,1399559990,A,False,"[[-8.648163, 41.178699]]"
1439582,1399564389620000001,A,15769.0,,20000001,1399564389,A,False,"[[-8.614296, 41.148495]]"
1439662,1399567090620000001,B,,19.0,20000001,1399567090,A,False,"[[-8.586126, 41.148864]]"
1439814,1399568043620000001,C,,,20000001,1399568043,A,False,"[[-8.637723, 41.159502]]"
1443109,1399570012620000001,C,,,20000001,1399570012,A,False,"[[-8.629452, 41.126715]]"
1443332,1399621201620000001,B,,63.0,20000001,1399621201,A,False,"[[-8.599878, 41.174568]]"
1443705,1399623233620000001,A,2002.0,,20000001,1399623233,A,False,"[[-8.615718, 41.140602]]"
1444023,1399627232620000001,B,,34.0,20000001,1399627232,A,False,"[[-8.624394, 41.159133]]"
1444538,1399630890620000001,C,,,20000001,1399630890,A,False,"[[-8.637102, 41.259528]]"
1445411,1399637595620000001,B,,54.0,20000001,1399637595,A,False,"[[-8.658513, 41.174973]]"
1445597,1399647417620000001,C,,,20000001,1399647417,A,False,"[[-8.687574, 41.16627]]"
1446142,1399649919620000001,C,,,20000001,1399649919,A,False,"[[-8.637669, 41.1822]]"
1450621,1399656426620000001,B,,16.0,20000001,1399656426,A,False,"[[-8.612712, 41.171436]]"
1450897,1399709877620000001,A,58965.0,,20000001,1399709877,A,False,"[[-8.607906, 41.148774]]"
1450949,1399714974620000001,B,,19.0,20000001,1399714974,A,False,"[[-8.609967, 41.158242]]"
1451175,1399715904620000001,B,,63.0,20000001,1399715904,A,False,"[[-8.61363, 41.141781]]"
1451349,1399720270620000001,B,,25.0,20000001,1399720270,A,False,"[[-8.654202, 41.18184]]"
1451586,1399723409620000001,C,,,20000001,1399723409,A,False,"[[-8.619993, 41.146866]]"
1451797,1399728083620000001,A,37007.0,,20000001,1399728083,A,False,"[[-8.635671, 41.159052]]"
1452011,1399731444620000001,B,,7.0,20000001,1399731444,A,False,"[[-8.610588, 41.138496]]"
1452197,1399735783620000001,B,,34.0,20000001,1399735783,A,False,"[[-8.582004, 41.16114]]"
1452542,1399739411620000001,A,13009.0,,20000001,1399739411,A,False,"[[-8.583426, 41.160303]]"
1452633,1399745982620000001,B,,61.0,20000001,1399745982,A,False,"[[-8.604882, 41.122971]]"
1452900,1399747637620000001,B,,9.0,20000001,1399747637,A,False,"[[-8.614836, 41.141097]]"
1456729,1399751498620000001,A,2002.0,,20000001,1399751498,A,False,"[[-8.613765, 41.137605]]"
1456931,1399795757620000001,B,,9.0,20000001,1399795757,A,False,"[[-8.638272, 41.162283]]"
1457152,1399800651620000001,B,,13.0,20000001,1399800651,A,False,"[[-8.714196, 41.20992]]"
1457214,1399805736620000001,C,,,20000001,1399805736,A,False,"[[-8.646219, 41.16087]]"
1457291,1399807329620000001,B,,37.0,20000001,1399807329,A,False,"[[-8.6256, 41.149125]]"
1457350,1399808982620000001,B,,37.0,20000001,1399808982,A,False,"[[-8.628732, 41.16078]]"
1457508,1399809812620000001,C,,,20000001,1399809812,A,False,"[[-8.607942, 41.161032]]"
1457667,1399813060620000001,B,,13.0,20000001,1399813060,A,False,"[[-8.65143, 41.151726]]"
1457766,1399817117620000001,B,,7.0,20000001,1399817117,A,False,"[[-8.688492, 41.20893]]"
1457912,1399820002620000001,A,8766.0,,20000001,1399820002,A,False,"[[-8.613558, 41.133096]]"
1459534,1399823611620000001,C,,,20000001,1399823611,A,False,"[[-8.639109, 41.151204]]"
1459899,1399877664620000001,A,32878.0,,20000001,1399877664,A,False,"[[-8.614746, 41.155497]]"
1460222,1399882527620000001,A,42046.0,,20000001,1399882527,A,False,"[[-8.639244, 41.234949]]"
1460420,1399885796620000001,C,,,20000001,1399885796,A,False,"[[-8.593821, 41.16681]]"
1460647,1399887958620000001,C,,,20000001,1399887958,A,False,"[[-8.64639, 41.183091]]"
1461158,1399890474620000001,A,29364.0,,20000001,1399890474,A,False,"[[-8.743671, 41.369202]]"
1461336,1399897130620000001,B,,32.0,20000001,1399897130,A,False,"[[-8.605719, 41.144355]]"
1461682,1399899537620000001,C,,,20000001,1399899537,A,False,"[[-8.663562, 41.15115]]"
1462546,1399904211620000001,B,,34.0,20000001,1399904211,A,False,"[[-8.623377, 41.137767]]"
1464235,1399914787620000001,B,,54.0,20000001,1399914787,A,False,"[[-8.625501, 41.129064]]"
1464350,1399967703620000001,B,,19.0,20000001,1399967703,A,False,"[[-8.63955, 41.162355]]"
1464905,1399968853620000001,C,,,20000001,1399968853,A,False,"[[-8.589843, 41.094999]]"
1465554,1399974755620000001,C,,,20000001,1399974755,A,False,"[[-8.626455, 41.156271]]"
1465815,1399984284620000001,C,,,20000001,1399984284,A,False,"[[-8.647992, 41.154282]]"
1466205,1399987694620000001,C,,,20000001,1399987694,A,False,"[[-8.663598, 41.151222]]"
1466757,1399992242620000001,C,,,20000001,1399992242,A,False,"[[-8.626446, 41.155911]]"
1466910,1399999575620000001,A,14607.0,,20000001,1399999575,A,False,"[[-8.609112, 41.153544]]"
1467017,1400001826620000001,C,,,20000001,1400001826,A,False,"[[-8.626761, 41.129649]]"
1468609,1400003553620000001,C,,,20000001,1400003553,A,False,"[[-8.618409, 41.164011]]"
1469204,1400054333620000001,C,,,20000001,1400054333,A,False,"[[-8.626428, 41.15628]]"
1470035,1400060909620000001,B,,32.0,20000001,1400060909,A,False,"[[-8.616789, 41.142465]]"
1470944,1400072437620000001,C,,,20000001,1400072437,A,False,"[[-8.625177, 41.157324]]"
1473082,1400084279620000001,B,,54.0,20000001,1400084279,A,False,"[[-8.609265, 41.175495]]"
1473405,1400139611620000001,A,5720.0,,20000001,1400139611,A,False,"[[-8.623359, 41.152896]]"
1473576,1400142845620000001,B,,30.0,20000001,1400142845,A,False,"[[-8.612046, 41.15682]]"
1473982,1400144488620000001,A,2002.0,,20000001,1400144488,A,False,"[[-8.670177, 41.237361]]"
1474593,1400148972620000001,C,,,20000001,1400148972,A,False,"[[-8.626455, 41.156289]]"
1474757,1400157139620000001,B,,32.0,20000001,1400157139,A,False,"[[-8.624214, 41.177538]]"
1474954,1400159252620000001,C,,,20000001,1400159252,A,False,"[[-8.663571, 41.151051]]"
1474989,1400161567620000001,C,,,20000001,1400161567,A,False,"[[-8.626149, 41.156478]]"
1475212,1400162095620000001,C,,,20000001,1400162095,A,False,"[[-8.578026, 41.114007]]"
1475431,1400164450620000001,C,,,20000001,1400164450,A,False,"[[-8.626419, 41.156055]]"
1475670,1400166889620000001,C,,,20000001,1400166889,A,False,"[[-8.653293, 41.132178]]"
1475831,1400169631620000001,B,,12.0,20000001,1400169631,A,False,"[[-8.591652, 41.16348]]"
1475892,1400171261620000001,A,2002.0,,20000001,1400171261,A,False,"[[-8.585964, 41.175747]]"
1476123,1400172102620000001,C,,,20000001,1400172102,A,False,"[[-8.574822, 41.185296]]"
1477887,1400175176620000001,B,,19.0,20000001,1400175176,A,False,"[[-8.591625, 41.152428]]"
1478144,1400222724620000001,B,,63.0,20000001,1400222724,A,False,"[[-8.617752, 41.146569]]"
1478623,1400226596620000001,C,,,20000001,1400226596,A,False,"[[-8.608905, 41.163129]]"
1478768,1400231734620000001,A,47031.0,,20000001,1400231734,A,False,"[[-8.58573, 41.148756]]"
1479042,1400233677620000001,C,,,20000001,1400233677,A,False,"[[-8.626536, 41.156136]]"
1479121,1400236927620000001,A,2002.0,,20000001,1400236927,A,False,"[[-8.660088, 41.160051]]"
1479305,1400237834620000001,A,15353.0,,20000001,1400237834,A,False,"[[-8.61642, 41.162679]]"
1480479,1400240512620000001,C,,,20000001,1400240512,A,False,"[[-8.626176, 41.156496]]"
1480709,1400254474620000001,A,2002.0,,20000001,1400254474,A,False,"[[-8.615259, 41.141745]]"
1481049,1400256911620000001,B,,34.0,20000001,1400256911,A,False,"[[-8.638875, 41.159457]]"
1481470,1400261266620000001,A,13889.0,,20000001,1400261266,A,False,"[[-8.62083, 41.108229]]"
1481538,1400267665620000001,B,,12.0,20000001,1400267665,A,False,"[[-8.616348, 41.140476]]"
1481642,1400268862620000001,C,,,20000001,1400268862,A,False,"[[-8.624574, 41.179482]]"
1484383,1400270056620000001,A,27572.0,,20000001,1400270056,A,False,"[[-8.610093, 41.138649]]"
1484883,1400313367620000001,B,,63.0,20000001,1400313367,A,False,"[[-8.602956, 41.143338]]"
1485055,1400322308620000001,B,,,20000001,1400322308,A,False,"[[-8.673138, 41.16537]]"
1485609,1400325521620000001,A,11082.0,,20000001,1400325521,A,False,"[[-8.666154, 41.164011]]"
1485732,1400337180620000001,A,26727.0,,20000001,1400337180,A,False,"[[-8.63739, 41.18202]]"
1486001,1400339692620000001,A,2002.0,,20000001,1400339692,A,False,"[[-8.6544, 41.181588]]"
1486249,1400345412620000001,B,,16.0,20000001,1400345412,A,False,"[[-8.596926, 41.206788]]"
1492425,1400350680620000001,A,44931.0,,20000001,1400350680,A,False,"[[-8.586045, 41.148549]]"
1492565,1400483231620000001,A,5720.0,,20000001,1400483231,A,False,"[[-8.623341, 41.152869]]"
1493070,1400485130620000001,C,,,20000001,1400485130,A,False,"[[-8.608914, 41.163102]]"
1493476,1400490382620000001,A,45764.0,,20000001,1400490382,A,False,"[[-8.658225, 41.160951]]"
1494299,1400494092620000001,A,44979.0,,20000001,1400494092,A,False,"[[-8.666946, 41.162796]]"
1494434,1400503077620000001,B,,32.0,20000001,1400503077,A,False,"[[-8.610912, 41.145921]]"
1494625,1400504426620000001,C,,,20000001,1400504426,A,False,"[[-8.663373, 41.151087]]"
1494924,1400506822620000001,C,,,20000001,1400506822,A,False,"[[-8.537742, 41.092281]]"
1495087,1400510632620000001,C,,,20000001,1400510632,A,False,"[[-8.609661, 41.164542]]"
1495412,1400512701620000001,C,,,20000001,1400512701,A,False,"[[-8.653257, 41.132187]]"
1495531,1400516703620000001,B,,13.0,20000001,1400516703,A,False,"[[-8.60823, 41.148333]]"
1495595,1400518298620000001,B,,27.0,20000001,1400518298,A,False,"[[-8.632197, 41.153184]]"
1497703,1400519352620000001,C,,,20000001,1400519352,A,False,"[[-8.627211, 41.126229]]"
1498954,1400577374620000001,C,,,20000001,1400577374,A,False,"[[-8.635932, 41.137758]]"
1499047,1400591236620000001,B,,54.0,20000001,1400591236,A,False,"[[-8.659413, 41.160492]]"
1499313,1400592509620000001,C,,,20000001,1400592509,A,False,"[[-8.613063, 41.141511]]"
1499613,1400595407620000001,C,,,20000001,1400595407,A,False,"[[-8.626428, 41.156082]]"
1500042,1400599236620000001,C,,,20000001,1400599236,A,False,"[[-8.625996, 41.157243]]"
1500518,1400604307620000001,C,,,20000001,1400604307,A,False,"[[-8.579412, 41.18193]]"
1500678,1400611014620000001,B,,52.0,20000001,1400611014,A,False,"[[-8.605152, 41.162013]]"
1503074,1400613723620000001,C,,,20000001,1400613723,A,False,"[[-8.593641, 41.175477]]"
1503213,1400670808620000001,C,,,20000001,1400670808,A,False,"[[-8.629461, 41.156694]]"
1504285,1400672686620000001,C,,,20000001,1400672686,A,False,"[[-8.599644, 41.16501]]"
1504597,1400685592620000001,B,,19.0,20000001,1400685592,A,False,"[[-8.581986, 41.180661]]"
1504843,1400689181620000001,B,,62.0,20000001,1400689181,A,False,"[[-8.633277, 41.197986]]"
1506909,1400692081620000001,B,,62.0,20000001,1400692081,A,False,"[[-8.619471, 41.141997]]"
1507293,1400744428620000001,B,,63.0,20000001,1400744428,A,False,"[[-8.663004, 41.177997]]"
1507694,1400748104620000001,C,,,20000001,1400748104,A,False,"[[-8.626257, 41.156559]]"
1508084,1400752414620000001,B,,32.0,20000001,1400752414,A,False,"[[-8.587575, 41.188572]]"
1509209,1400757135620000001,C,,,20000001,1400757135,A,False,"[[-8.6292, 41.136399]]"
1509468,1400771020620000001,C,,,20000001,1400771020,A,False,"[[-8.641791, 41.140242]]"
1509652,1400773933620000001,B,,12.0,20000001,1400773933,A,False,"[[-8.682003, 41.160321]]"
1510046,1400775961620000001,B,,40.0,20000001,1400775961,A,False,"[[-8.605242, 41.144058]]"
1511998,1400781347620000001,B,,19.0,20000001,1400781347,A,False,"[[-8.60184, 41.157549]]"
1512373,1400829901620000001,C,,,20000001,1400829901,A,False,"[[-8.60877, 41.163453]]"
1512488,1400834268620000001,B,,63.0,20000001,1400834268,A,False,"[[-8.593299, 41.148144]]"
1512944,1400835250620000001,C,,,20000001,1400835250,A,False,"[[-8.62614, 41.157045]]"
1513195,1400840327620000001,B,,54.0,20000001,1400840327,A,False,"[[-8.61048, 41.143194]]"
1514788,1400843689620000001,C,,,20000001,1400843689,A,False,"[[-8.628966, 41.136489]]"
1514979,1400862316620000001,C,,,20000001,1400862316,A,False,"[[-8.654868, 41.172057]]"
1515166,1400864973620000001,A,5602.0,,20000001,1400864973,A,False,"[[-8.660844, 41.162166]]"
1518458,1400867736620000001,B,,37.0,20000001,1400867736,A,False,"[[-8.628417, 41.160699]]"
1518700,1400915312620000001,B,,63.0,20000001,1400915312,A,False,"[[-8.609571, 41.151312]]"
1519172,1400920436620000001,B,,52.0,20000001,1400920436,A,False,"[[-8.607105, 41.145831]]"
1519299,1400929215620000001,C,,,20000001,1400929215,A,False,"[[-8.652699, 41.166954]]"
1519382,1400931808620000001,B,,35.0,20000001,1400931808,A,False,"[[-8.638749, 41.159466]]"
1519531,1400932834620000001,B,,7.0,20000001,1400932834,A,False,"[[-8.670519, 41.153202]]"
1519591,1400935863620000001,A,2002.0,,20000001,1400935863,A,False,"[[-8.612073, 41.145975]]"
1519787,1400937182620000001,B,,27.0,20000001,1400937182,A,False,"[[-8.608824, 41.14791]]"
1520056,1400940607620000001,B,,27.0,20000001,1400940607,A,False,"[[-8.57583, 41.158197]]"
1520353,1400946332620000001,B,,58.0,20000001,1400946332,A,False,"[[-8.62308, 41.153193]]"
1521488,1400951548620000001,B,,10.0,20000001,1400951548,A,False,"[[-8.641863, 41.144211]]"
1521596,1400970984620000001,B,,55.0,20000001,1400970984,A,False,"[[-8.566857, 41.15277]]"
1521599,1400973074620000001,A,26805.0,,20000001,1400973074,A,False,"[[-8.567181, 41.166342]]"
1521652,1400973090620000001,C,,,20000001,1400973090,A,False,"[[-8.578665, 41.156262]]"
1522105,1400974070620000001,A,8974.0,,20000001,1400974070,A,False,"[[-8.601912, 41.181822]]"
1522255,1400980399620000001,B,,33.0,20000001,1400980399,A,False,"[[-8.599536, 41.154462]]"
1522368,1400982234620000001,A,2002.0,,20000001,1400982234,A,False,"[[-8.595909, 41.124528]]"
1522456,1400983953620000001,C,,,20000001,1400983953,A,False,"[[-8.606925, 41.153427]]"
1522639,1400985047620000001,B,,10.0,20000001,1400985047,A,False,"[[-8.614656, 41.151195]]"
1522730,1400987330620000001,C,,,20000001,1400987330,A,False,"[[-8.627274, 41.150538]]"
1525038,1400988216620000001,C,,,20000001,1400988216,A,False,"[[-8.633781, 41.194872]]"
1525163,1401032910620000001,A,43804.0,,20000001,1401032910,A,False,"[[-8.623035, 41.155812]]"
1525356,1401035223620000001,C,,,20000001,1401035223,A,False,"[[-8.599257, 41.17383]]"
1525504,1401039410620000001,B,,33.0,20000001,1401039410,A,False,"[[-8.609859, 41.174748]]"
1526840,1401042484620000001,B,,33.0,20000001,1401042484,A,False,"[[-8.588034, 41.177466]]"
1527036,1401089280620000001,C,,,20000001,1401089280,A,False,"[[-8.608851, 41.163174]]"
1527205,1401091428620000001,B,,63.0,20000001,1401091428,A,False,"[[-8.61021, 41.149584]]"
1527295,1401093313620000001,A,13495.0,,20000001,1401093313,A,False,"[[-8.597952, 41.150493]]"
1527820,1401094197620000001,C,,,20000001,1401094197,A,False,"[[-8.623962, 41.15682]]"
1528627,1401099650620000001,B,,54.0,20000001,1401099650,A,False,"[[-8.584164, 41.148963]]"
1529302,1401110021620000001,B,,63.0,20000001,1401110021,A,False,"[[-8.605908, 41.144436]]"
1529838,1401117844620000001,C,,,20000001,1401117844,A,False,"[[-8.652159, 41.13234]]"
1530046,1401125371620000001,B,,54.0,20000001,1401125371,A,False,"[[-8.603514, 41.12262]]"
1531312,1401128842620000001,C,,,20000001,1401128842,A,False,"[[-8.566956, 41.10039]]"
1531523,1401173658620000001,A,32080.0,,20000001,1401173658,A,False,"[[-8.650035, 41.165649]]"
1532389,1401176480620000001,B,,35.0,20000001,1401176480,A,False,"[[-8.586243, 41.147865]]"
1532853,1401186101620000001,C,,,20000001,1401186101,A,False,"[[-8.612847, 41.15367]]"
1532964,1401192053620000001,B,,19.0,20000001,1401192053,A,False,"[[-8.61705, 41.136957]]"
1533231,1401193453620000001,C,,,20000001,1401193453,A,False,"[[-8.609031, 41.163057]]"
1533650,1401197059620000001,B,,19.0,20000001,1401197059,A,False,"[[-8.599923, 41.183109]]"
1534056,1401201649620000001,C,,,20000001,1401201649,A,False,"[[-8.602974, 41.144931]]"
1534546,1401206038620000001,C,,,20000001,1401206038,A,False,"[[-8.630748, 41.154777]]"
1534799,1401211417620000001,B,,54.0,20000001,1401211417,A,False,"[[-8.596197, 41.153769]]"
1536921,1401214467620000001,C,,,20000001,1401214467,A,False,"[[-8.556363, 41.185161]]"
1537094,1401268683620000001,B,,32.0,20000001,1401268683,A,False,"[[-8.619273, 41.136948]]"
1537448,1401270570620000001,C,,,20000001,1401270570,A,False,"[[-8.656299, 41.161725]]"
1538057,1401274807620000001,C,,,20000001,1401274807,A,False,"[[-8.619372, 41.128146]]"
1538303,1401283089620000001,B,,52.0,20000001,1401283089,A,False,"[[-8.600319, 41.182875]]"
1538660,1401285852620000001,C,,,20000001,1401285852,A,False,"[[-8.601903, 41.146254]]"
1539137,1401290491620000001,B,,52.0,20000001,1401290491,A,False,"[[-8.627148, 41.121648]]"
1539363,1401296362620000001,A,26148.0,,20000001,1401296362,A,False,"[[-8.624889, 41.165874]]"
1541411,1401299640620000001,C,,,20000001,1401299640,A,False,"[[-8.634852, 41.119812]]"
1541604,1401351649620000001,C,,,20000001,1401351649,A,False,"[[-8.622495, 41.147271]]"
1542142,1401353410620000001,C,,,20000001,1401353410,A,False,"[[-8.625393, 41.155596]]"
1543058,1401358984620000001,C,,,20000001,1401358984,A,False,"[[-8.603478, 41.114511]]"
1543124,1401369941620000001,B,,52.0,20000001,1401369941,A,False,"[[-8.612874, 41.164164]]"
1543967,1401370780620000001,C,,,20000001,1401370780,A,False,"[[-8.626275, 41.156334]]"
1544488,1401379927620000001,B,,32.0,20000001,1401379927,A,False,"[[-8.598132, 41.162256]]"
1546645,1401386318620000001,B,,52.0,20000001,1401386318,A,False,"[[-8.670411, 41.238144]]"
1547473,1401436475620000001,A,2002.0,,20000001,1401436475,A,False,"[[-8.619759, 41.147901]]"
1547995,1401445948620000001,C,,,20000001,1401445948,A,False,"[[-8.620857, 41.155902]]"
1548332,1401452327620000001,A,18180.0,,20000001,1401452327,A,False,"[[-8.637426, 41.159367]]"
1548520,1401456369620000001,A,2001.0,,20000001,1401456369,A,False,"[[-8.634798, 41.118894]]"
1549058,1401458271620000001,C,,,20000001,1401458271,A,False,"[[-8.578017, 41.113998]]"
1549337,1401463852620000001,C,,,20000001,1401463852,A,False,"[[-8.693145, 41.216121]]"
1549678,1401467039620000001,B,,16.0,20000001,1401467039,A,False,"[[-8.613576, 41.166405]]"
1549904,1401471196620000001,B,,11.0,20000001,1401471196,A,False,"[[-8.624493, 41.155551]]"
1553182,1401474028620000001,B,,25.0,20000001,1401474028,A,False,"[[-8.685045, 41.166513]]"
1553344,1401520459620000001,B,,10.0,20000001,1401520459,A,False,"[[-8.623647, 41.148099]]"
1553755,1401523843620000001,A,3439.0,,20000001,1401523843,A,False,"[[-8.561052, 41.189562]]"
1553757,1401530535620000001,C,,,20000001,1401530535,A,False,"[[-8.609949, 41.159124]]"
1554320,1401530542620000001,C,,,20000001,1401530542,A,False,"[[-8.578773, 41.149782]]"
1554574,1401539729620000001,A,2002.0,,20000001,1401539729,A,False,"[[-8.670564, 41.238729]]"
1554802,1401544143620000001,A,6447.0,,20000001,1401544143,A,False,"[[-8.681688, 41.156973]]"
1555048,1401547788620000001,A,26293.0,,20000001,1401547788,A,False,"[[-8.638632, 41.159322]]"
1555145,1401551709620000001,B,,27.0,20000001,1401551709,A,False,"[[-8.610336, 41.138658]]"
1555328,1401553395620000001,C,,,20000001,1401553395,A,False,"[[-8.614926, 41.137326]]"
1555410,1401556762620000001,C,,,20000001,1401556762,A,False,"[[-8.602263, 41.143203]]"
1555550,1401558249620000001,C,,,20000001,1401558249,A,False,"[[-8.599383, 41.182929]]"
1556115,1401560663620000001,C,,,20000001,1401560663,A,False,"[[-8.509356, 41.194224]]"
1556213,1401568219620000001,C,,,20000001,1401568219,A,False,"[[-8.602308, 41.164839]]"
1556313,1401569508620000001,A,49465.0,,20000001,1401569508,A,False,"[[-8.612172, 41.148774]]"
1556417,1401570711620000001,B,,25.0,20000001,1401570711,A,False,"[[-8.666217, 41.163084]]"
1556918,1401572017620000001,C,,,20000001,1401572017,A,False,"[[-8.617014, 41.142519]]"
1557123,1401578598620000001,C,,,20000001,1401578598,A,False,"[[-8.623179, 41.122782]]"
1557308,1401580749620000001,B,,53.0,20000001,1401580749,A,False,"[[-8.613576, 41.145966]]"
1557475,1401582426620000001,B,,23.0,20000001,1401582426,A,False,"[[-8.6949, 41.186736]]"
1557631,1401584139620000001,C,,,20000001,1401584139,A,False,"[[-8.602488, 41.155866]]"
1557888,1401585720620000001,B,,10.0,20000001,1401585720,A,False,"[[-8.636535, 41.173677]]"
1557991,1401587948620000001,B,,37.0,20000001,1401587948,A,False,"[[-8.628813, 41.162832]]"
1558161,1401588864620000001,C,,,20000001,1401588864,A,False,"[[-8.638092, 41.172354]]"
1558421,1401590236620000001,C,,,20000001,1401590236,A,False,"[[-8.600445, 41.159286]]"
1559779,1401592410620000001,C,,,20000001,1401592410,A,False,"[[-8.510085, 41.190705]]"
1560046,1401607756620000001,B,,10.0,20000001,1401607756,A,False,"[[-8.587836, 41.176656]]"
1560396,1401614493620000001,B,,58.0,20000001,1401614493,A,False,"[[-8.610966, 41.146038]]"
1560621,1401621984620000001,A,2002.0,,20000001,1401621984,A,False,"[[-8.670483, 41.2389]]"
1561034,1401625710620000001,A,2002.0,,20000001,1401625710,A,False,"[[-8.418258, 41.211792]]"
1561235,1401634342620000001,B,,14.0,20000001,1401634342,A,False,"[[-8.659503, 41.160276]]"
1561456,1401638219620000001,A,2002.0,,20000001,1401638219,A,False,"[[-8.670447, 41.23827]]"
1575638,1401643350620000001,B,,16.0,20000001,1401643350,A,False,"[[-8.627751, 41.158521]]"
